test_set,expected_tier,predicted_tier,confidence,correct,sell_through,price,discount
B_obvious_fast_mover,fast_mover,fast_mover,0.8706,True,0.86,48.12,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8412,True,0.811,123.96,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8357,True,0.88,96.82,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5754,True,0.868,108.78,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5578,True,0.861,75.12,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8022,True,0.832,44.75,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8898,True,0.981,70.43,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.848,True,0.818,42.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9155,True,0.805,83.31,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8545,True,0.93,120.17,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9715,True,0.939,110.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.837,True,0.962,70.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7106,True,0.921,43.75,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5151,True,0.952,120.98,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9741,True,0.972,48.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.971,True,0.848,128.74,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9201,True,0.963,57.55,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9069,True,0.967,67.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8903,True,0.943,73.51,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5768,True,0.976,99.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7906,True,0.811,92.42,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6912,True,0.92,113.09,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9764,True,0.893,81.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5793,True,0.816,88.84,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7142,True,0.982,126.38,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9943,True,0.862,66.64,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8728,True,0.948,112.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7443,True,0.859,34.12,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6653,True,0.978,150.36,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8054,True,0.812,108.19,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.789,True,0.96,43.71,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9718,True,0.937,102.48,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9756,True,0.89,51.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9905,True,0.884,123.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8881,True,0.922,114.12,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8334,True,0.939,60.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9935,True,0.87,122.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8788,True,0.883,120.2,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9207,True,0.865,53.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7339,True,0.918,60.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7807,True,0.99,85.98,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6799,True,0.88,40.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8287,True,0.807,68.71,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8833,True,0.827,50.18,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9759,True,0.859,50.99,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8397,True,0.954,87.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6978,True,0.967,165.02,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8218,True,0.964,137.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8888,True,0.925,107.23,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8816,True,0.975,37.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9821,True,0.973,64.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9905,True,0.894,102.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8537,True,0.814,84.65,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8379,True,0.968,57.1,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8602,True,0.982,41.26,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8866,True,0.988,41.86,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5625,True,0.932,86.48,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9451,True,0.83,39.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9789,True,0.837,70.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8944,True,0.894,32.78,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8547,True,0.871,34.67,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9867,True,0.989,179.23,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.681,True,0.803,31.88,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9831,True,0.936,89.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8279,True,0.894,92.88,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9955,True,0.833,60.54,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6569,True,0.886,97.53,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9499,True,0.86,89.66,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8568,True,0.891,113.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7937,True,0.904,112.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6511,True,0.956,38.93,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7804,True,0.891,126.22,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7545,True,0.98,115.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9712,True,0.961,166.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6707,True,0.934,128.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.4894,True,0.853,119.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.886,True,0.88,79.4,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9523,True,0.909,112.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9587,True,0.859,116.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9915,True,0.814,149.35,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8699,True,0.842,57.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9988,True,0.972,77.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9993,True,0.818,172.58,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9487,True,0.861,60.73,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8278,True,0.912,93.38,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9931,True,0.952,176.07,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8844,True,0.891,70.74,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9347,True,0.881,78.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9813,True,0.935,122.79,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9853,True,0.873,102.67,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8531,True,0.879,38.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7565,True,0.91,103.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9015,True,0.9,66.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8901,True,0.847,111.93,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8416,True,0.934,88.47,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9641,True,0.916,47.77,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9612,True,0.933,86.36,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8621,True,0.825,25.2,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7118,True,0.959,107.61,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8362,True,0.833,124.22,0.0
B_obvious_fast_mover,fast_mover,dead_stock,0.3985,False,0.942,50.71,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7533,True,0.838,38.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6459,True,0.835,119.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7317,True,0.835,67.37,0.0
B_obvious_fast_mover,fast_mover,average,0.5374,False,0.915,63.63,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.91,True,0.806,148.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9844,True,0.965,65.36,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8244,True,0.89,61.4,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.797,True,0.837,101.65,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9134,True,0.901,89.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9662,True,0.853,88.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7726,True,0.93,137.18,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9907,True,0.99,160.54,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9429,True,0.808,30.57,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.948,True,0.868,50.28,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9663,True,0.973,46.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8855,True,0.814,83.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8309,True,0.912,102.23,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8504,True,0.867,149.8,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9252,True,0.979,127.53,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7504,True,0.801,137.37,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.882,True,0.875,62.67,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9386,True,0.905,66.04,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5221,True,0.819,66.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9963,True,0.803,31.4,0.0
B_obvious_fast_mover,fast_mover,average,0.5915,False,0.824,26.36,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9882,True,0.967,118.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8106,True,0.925,83.41,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5126,True,0.892,35.68,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6976,True,0.986,152.75,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5988,True,0.882,27.32,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9884,True,0.912,113.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6864,True,0.899,60.78,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9905,True,0.974,167.35,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8308,True,0.944,90.04,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8264,True,0.834,101.94,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8796,True,0.804,82.39,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.835,True,0.871,86.76,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7641,True,0.829,79.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9498,True,0.8,101.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9997,True,0.913,118.26,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6503,True,0.806,91.83,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7963,True,0.908,41.51,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8359,True,0.808,101.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7032,True,0.872,68.31,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9919,True,0.985,46.83,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8657,True,0.911,90.42,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8085,True,0.862,100.73,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9082,True,0.988,76.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9696,True,0.808,125.34,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8691,True,0.984,73.13,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6565,True,0.964,32.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.861,True,0.9,76.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9064,True,0.868,35.42,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.95,True,0.886,30.37,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8951,True,0.878,99.86,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9803,True,0.967,75.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8502,True,0.857,110.18,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9,True,0.962,161.86,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9295,True,0.845,80.43,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9002,True,0.896,69.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6912,True,0.87,27.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9721,True,0.852,70.66,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9045,True,0.813,68.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7246,True,0.946,117.3,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9719,True,0.846,89.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7223,True,0.807,80.19,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8687,True,0.831,141.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9118,True,0.893,85.52,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6407,True,0.986,62.48,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9188,True,0.968,112.18,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9354,True,0.84,66.07,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9927,True,0.918,55.89,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9527,True,0.861,77.99,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8941,True,0.858,47.27,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8813,True,0.826,100.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9666,True,0.921,145.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7342,True,0.863,83.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6614,True,0.852,96.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9154,True,0.833,114.48,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.947,True,0.852,30.77,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9403,True,0.888,95.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9889,True,0.965,72.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9006,True,0.93,56.22,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7127,True,0.954,100.42,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6653,True,0.858,91.02,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.944,True,0.825,63.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.619,True,0.944,41.85,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8303,True,0.963,39.05,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8758,True,0.962,130.88,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8496,True,0.947,106.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8224,True,0.825,98.67,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5206,True,0.951,97.31,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9652,True,0.837,62.67,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5332,True,0.903,102.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9831,True,0.953,36.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8625,True,0.865,125.8,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9756,True,0.809,80.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6828,True,0.854,45.57,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9181,True,0.965,110.85,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.942,True,0.976,39.64,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9586,True,0.977,42.6,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5161,True,0.852,41.91,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8659,True,0.922,115.46,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8677,True,0.882,42.99,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9847,True,0.99,62.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.851,True,0.942,52.75,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9578,True,0.852,101.34,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.928,True,0.96,59.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9677,True,0.888,82.29,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9281,True,0.91,73.08,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9607,True,0.881,175.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.812,True,0.936,62.09,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.961,True,0.876,72.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8159,True,0.857,49.67,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6772,True,0.814,137.85,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8491,True,0.852,38.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7704,True,0.925,89.64,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7985,True,0.824,120.27,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8532,True,0.804,150.41,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9773,True,0.926,134.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6552,True,0.921,110.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9585,True,0.905,116.34,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9663,True,0.828,98.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9537,True,0.821,85.35,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5682,True,0.853,48.99,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9527,True,0.896,91.03,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9949,True,0.834,123.07,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7598,True,0.93,86.07,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9259,True,0.979,130.98,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9681,True,0.878,126.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7344,True,0.89,141.57,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9856,True,0.944,100.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9679,True,0.829,124.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9785,True,0.81,168.66,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9805,True,0.913,164.04,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9969,True,0.845,79.66,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.771,True,0.846,140.1,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8805,True,0.846,74.58,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9809,True,0.806,95.9,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8344,True,0.911,123.63,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6132,True,0.974,120.58,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.4849,True,0.863,35.35,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8098,True,0.801,44.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.986,True,0.832,58.93,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9067,True,0.926,58.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.852,True,0.924,80.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8888,True,0.839,117.21,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9285,True,0.914,44.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8909,True,0.92,63.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9397,True,0.805,109.59,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5887,True,0.917,40.49,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9874,True,0.846,80.51,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7906,True,0.99,92.28,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9958,True,0.88,59.01,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9814,True,0.904,33.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8926,True,0.857,56.44,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9965,True,0.868,149.88,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9917,True,0.896,102.63,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.964,True,0.866,111.95,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9341,True,0.977,82.57,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8781,True,0.855,126.86,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9979,True,0.906,179.58,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9617,True,0.907,63.08,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9872,True,0.831,73.51,0.0
B_obvious_fast_mover,fast_mover,average,0.563,False,0.916,28.58,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8025,True,0.946,42.02,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9166,True,0.882,62.26,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.979,True,0.974,58.54,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9766,True,0.891,90.97,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9914,True,0.96,95.91,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6189,True,0.863,145.05,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7664,True,0.925,61.06,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9855,True,0.801,83.13,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9963,True,0.979,49.81,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7988,True,0.87,79.33,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8937,True,0.959,75.02,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9775,True,0.801,33.83,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9094,True,0.928,100.25,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9771,True,0.97,40.6,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9897,True,0.967,80.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6982,True,0.903,117.66,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7097,True,0.804,91.9,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7244,True,0.886,31.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8737,True,0.871,111.4,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.889,True,0.907,85.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6913,True,0.801,26.87,0.0
B_obvious_fast_mover,fast_mover,dead_stock,0.4483,False,0.877,65.76,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9232,True,0.883,63.22,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9893,True,0.85,101.41,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9819,True,0.956,85.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9917,True,0.943,136.27,0.0
B_obvious_fast_mover,fast_mover,average,0.4411,False,0.924,29.69,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8774,True,0.809,38.41,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8879,True,0.966,127.81,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7266,True,0.91,117.81,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8092,True,0.987,69.07,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9833,True,0.905,119.24,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7901,True,0.927,84.5,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9898,True,0.85,49.65,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9956,True,0.802,70.05,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8601,True,0.854,92.87,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9208,True,0.875,104.14,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9185,True,0.816,96.4,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9572,True,0.914,87.31,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8705,True,0.941,118.28,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.5491,True,0.927,128.64,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.6981,True,0.965,82.11,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.898,True,0.927,82.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9868,True,0.924,79.72,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.834,True,0.956,105.45,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7084,True,0.968,125.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9988,True,0.828,36.3,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7844,True,0.93,76.0,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8084,True,0.932,58.75,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9315,True,0.816,134.53,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9193,True,0.986,99.37,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8916,True,0.862,95.6,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7957,True,0.828,106.88,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.8533,True,0.843,88.16,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9177,True,0.938,65.65,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9619,True,0.867,45.9,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9106,True,0.923,48.64,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.9608,True,0.868,64.03,0.0
B_obvious_fast_mover,fast_mover,fast_mover,0.7316,True,0.958,84.58,0.0
